ID,UTC,day,month,hour,n'-2.5,n'-10,n1-CO,n1-NO2,n1-pm10,n1-pm25,n2-CO,n2-NO2,n2-pm10,n2-pm25,n3-CO,n3-NO2,n3-pm10,n3-pm25,n4-pm10,n4-pm25,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
1240,3/24/2025 16:00:00,24,3,16,29.05882353,32.70588235,1500000,20000,11.3,8,323995.4,20000,18.9,15.8,1500000,20000,12.4,8,,,17.3,7.1,,,,,11.5,14,14,14,6.9,100,85,0.1,1018.8,14,,45,6.9
1241,3/24/2025 17:00:00,24,3,17,37.23529412,42.05882353,1500000,20000,15.5,10.1,323138.6,20000,14.7,11.8,1500000,20000,12.2,9.5,,,17.3,7.1,,,,,11.3,12.7,12.7,12.7,7.5,100,91,0.8,1018.6,12.7,,27,7.5
1242,3/24/2025 18:00:00,24,3,18,41.35294118,46.64705882,1500000,20000,16.8,13.1,323138.6,20000,12,9.7,1500000,20000,10.3,8.6,,,17.3,7.1,,,,,11.1,12.9,12.9,12.9,9,100,89,0.3,1018.7,12.9,,67,9
1243,3/24/2025 19:00:00,24,3,19,36.94117647,41.76470588,1500000,20000,15.6,11.7,330105.9,20000,12.1,10.1,63075.5,20000,9,8.1,,,17.3,7.1,,,,,10.4,11.3,11.3,11.3,3.8,100,94,0,1019.6,11.3,,3,3.8
1244,3/24/2025 20:00:00,24,3,20,38,43.05882353,1500000,20000,21.1,14.7,332786.7,20000,10.3,8.9,1500000,20000,8.4,7.6,,,17.3,7.1,,,,,10.6,11.6,11.6,11.6,5.6,100,94,0,1019.4,11.6,,360,5.6
1245,3/24/2025 21:00:00,24,3,21,36.23529412,41.23529412,1500000,20000,16.1,11.2,328339.6,20000,10.3,8.4,69900.1,20000,8,7.2,,,17.3,7.1,,,,,10.1,11.3,11.3,11.3,4.8,100,92,0,1019.6,11.3,,11,4.8
1246,3/24/2025 22:00:00,24,3,22,34.93333333,39.53333333,1500000,20000,19.2,13.7,338264.4,20000,9.3,8.1,863625,20000,8.3,7.1,,,17.3,7.1,,,,,10,11.4,11.4,11.4,4.7,100,91,0,1019.9,11.4,,358,4.7
1247,3/24/2025 23:00:00,24,3,23,40.70588235,46.17647059,1500000,20000,19,13.9,341063,20000,9.3,8.2,1500000,20000,7.8,7.1,,,17.3,7.1,,,,,9,10.1,10.1,10.1,5.4,100,93,0,1019.8,10.1,,8,5.4
1248,3/25/2025 0:00:00,25,3,0,37.5,42.25,1500000,20000,16.1,12.9,341063,20000,8.2,7.3,64764.3,20000,7.3,6.6,,,18.2,9.6,,,,,9,9.9,9.9,9.9,5.5,100,94,0,1019.7,9.9,,17,5.5
1249,3/25/2025 1:00:00,25,3,1,40.91666667,46.25,1500000,20000,16.7,13,341063,20000,9.6,8.5,65076.9,20000,7.1,6.4,,,18.2,9.6,,,,,11.2,11.6,11.6,11.6,7.1,96,98,0,1019.9,11.6,,19,7.1
1250,3/25/2025 2:00:00,25,3,2,41.46153846,47.61538462,1500000,20000,22.8,16.7,329220.7,20000,9.3,8.4,64531,20000,6.4,5.8,,,18.2,9.6,,,,,10.7,11,11,11,7,100,98,0,1020,11,,12,7
1251,3/25/2025 3:00:00,25,3,3,36.92857143,41.92857143,1500000,20000,18.2,12.9,344858.2,20000,8.8,7.9,335506,20000,6.6,6,,,18.2,9.6,,,,,10.3,10.7,10.7,10.7,7,100,97,0,1020.1,10.7,,1,7
1252,3/25/2025 4:00:00,25,3,4,32.72727273,37.09090909,1500000,20000,18.2,12.8,344858.2,20000,9.3,8.4,168997.3,20000,6.9,6.3,,,18.2,9.6,,,,,9.8,10.1,10.1,10.1,7.2,59,98,0,1020,10.1,,4,7.2
1253,3/25/2025 5:00:00,25,3,5,31.0625,35.4375,1500000,20000,16.4,11.1,352675.8,20000,8.1,7.3,68885.8,20000,6.5,5.9,,,18.2,9.6,,,,,9.4,9.6,9.6,9.6,7.6,19,99,0,1020.4,9.6,,352,7.6
1254,3/25/2025 6:00:00,25,3,6,30.2,34.2,1500000,20000,12.3,9.4,343902.4,20000,8.6,7.7,92608,20000,9.5,6.7,,,18.2,9.6,,,,,9.5,10.3,10.3,10.3,8.4,13,95,0,1020.7,10.3,,353,8.4
1255,3/25/2025 7:00:00,25,3,7,21.21428571,23.78571429,1500000,20000,11.3,8.7,333688.8,20000,16.6,13.6,1500000,20000,12.3,8,,,18.2,9.6,,,,,9.8,11.2,11.2,11.2,7.5,83,91,0,1020.8,11.2,,10,7.5
1256,3/25/2025 8:00:00,25,3,8,15.23529412,17.11764706,1500000,20000,9.1,6.2,353675,20000,8.8,5.6,73594.4,20000,7.6,6,,,18.2,9.6,,,,,9.6,12.6,12.6,12.6,7.3,100,82,0,1020.4,12.6,,30,7.3
1257,3/25/2025 9:00:00,25,3,9,12.33333333,13.86666667,1500000,20000,9.2,5.2,342951.3,20000,10,7.4,1500000,20000,13.1,7,,,18.2,9.6,,,,,9.9,14.6,14.6,14.6,7.2,100,74,0,1020,14.6,,39,7.2
1258,3/25/2025 10:00:00,25,3,10,9.9375,11.0625,1500000,20000,8.9,4.2,330105.9,20000,18.1,13.7,1500000,20000,14.8,6.3,,,18.2,9.6,,,,,10,16.5,16.5,16.5,7.9,100,65,0,1019.3,16.5,,51,7.9
1259,3/25/2025 11:00:00,25,3,11,9.588235294,10.70588235,1500000,20000,6.7,3.4,366067,20000,14.7,10.9,1500000,20000,13.3,6.9,,,18.2,9.6,,,,,9.5,17.6,17.6,17.6,7,100,59,0,1018.6,17.6,,46,7
1260,3/25/2025 12:00:00,25,3,12,6.866666667,7.933333333,1500000,20000,8.9,3.2,342951.3,20000,19.2,14.6,646809.6,20000,15.5,7.3,,,18.2,9.6,,,,,9.4,18.2,18.2,18.2,7.1,100,57,0,1017.7,18.2,,56,7.1
1261,3/25/2025 13:00:00,25,3,13,5.882352941,6.470588235,1500000,20000,8.9,4.8,367134.4,20000,19,10.8,1500000,20000,18.6,6.5,,,18.2,9.6,,,,,10.2,17.3,17.3,17.3,13.9,100,63,0,1018.3,17.3,,94,13.9
1262,3/25/2025 14:00:00,25,3,14,7.8125,8.9375,1500000,20000,6.9,3.5,382678.3,20000,14.9,9,60636,20000,11.2,4.6,,,18.2,9.6,,,,,11,16.7,16.7,16.7,11.4,100,69,0,1018.3,16.7,,86,11.4
1263,3/25/2025 15:00:00,25,3,15,9.9375,11.25,1500000,20000,7.4,3.7,367134.4,20000,13,5.8,1500000,20000,10.8,5.6,,,18.2,9.6,,,,,11.2,15.4,15.4,15.4,10,100,76,0,1018.4,15.4,,70,10
1264,3/25/2025 16:00:00,25,3,16,11.05882353,12.82352941,1500000,20000,11.7,5.7,371459.6,20000,12.5,7,67560.4,20000,11.4,5.9,,,18.2,9.6,,,,,11.4,14.2,14.2,14.2,7.8,100,83,0,1018.4,14.2,,58,7.8
1265,3/25/2025 17:00:00,25,3,17,11.75,13.125,1500000,20000,9.1,5.6,352675.8,20000,10.4,7.3,1500000,20000,9.5,5.5,,,18.2,9.6,,,,,11.5,13.3,13.3,13.3,5.4,100,89,0.2,1018.3,13.3,,30,5.4
1266,3/25/2025 18:00:00,25,3,18,12.5,13.875,1500000,20000,12.4,5.2,332786.7,20000,8.8,7.4,70845.6,20000,7.3,4.8,,,18.2,9.6,,,,,11.4,12.6,12.6,12.6,6.4,100,92,0.1,1018.9,12.6,,25,6.4
1267,3/25/2025 19:00:00,25,3,19,13.375,15,1500000,20000,7.3,5.5,349707.9,20000,8.2,6.5,62849.2,20000,6.5,4.5,,,18.2,9.6,,,,,11.4,12.3,12.3,12.3,6,100,95,0,1019.2,12.3,,27,6
1268,3/25/2025 20:00:00,25,3,20,14.58823529,16.41176471,1500000,20000,7.1,5.2,342951.3,20000,6.6,5.9,1500000,20000,6.1,4.4,,,18.2,9.6,,,,,11.4,12.1,12.1,12.1,6,98,95,0,1018.7,12.1,,49,6
1269,3/25/2025 21:00:00,25,3,21,19.5625,21.75,1500000,20000,7.4,6,347753.7,20000,5.5,4.8,72071.3,20000,5.5,4.5,,,18.2,9.6,,,,,10.7,11.4,11.4,11.4,4.6,100,95,0,1018.8,11.4,,31,4.6
1270,3/25/2025 22:00:00,25,3,22,16.86666667,18.8,1500000,20000,9,7.3,348728.4,20000,6.3,5.1,106810,20000,7.7,5.1,,,18.2,9.6,,,,,10.8,11.4,11.4,11.4,5.5,100,96,0,1018.7,11.4,,9,5.5
1271,3/25/2025 23:00:00,25,3,23,12.375,13.9375,1500000,20000,9.2,5.9,340125.6,20000,5.2,4.6,1500000,20000,5.6,4.6,,,18.2,9.6,,,,,10.5,11,11,11,6.6,100,97,0.2,1018.1,11,,21,6.6
1272,3/26/2025 0:00:00,26,3,0,12.66666667,14.6,1500000,20000,9.3,5.6,353675,20000,4.8,3.7,63227,20000,5.6,4.2,,,15.9,11,,,,,10.5,11.1,11.1,11.1,5.8,100,96,0.3,1017.8,11.1,,16,5.8
1273,3/26/2025 1:00:00,26,3,1,12.28571429,13.85714286,1500000,20000,7.1,5.3,353675,20000,4.1,3.2,65945.7,20000,5.6,3.8,,,15.9,11,,,,,10.9,11.3,11.3,11.3,3.6,95,97,0.2,1017.8,11.3,,33,3.6
1274,3/26/2025 2:00:00,26,3,2,11.86666667,13.2,1500000,20000,5.3,4.3,355688.5,20000,4.2,3.3,110281.7,20000,4.9,3.7,,,15.9,11,,,,,10.6,11.3,11.3,11.3,2.9,100,96,0.1,1017.4,11.3,,30,2.9
1275,3/26/2025 3:00:00,26,3,3,11.5,13.1875,1500000,20000,6.4,4.4,353675,20000,4,2.7,460183.5,20000,5.4,3.5,,,15.9,11,,,,,10.9,11.2,11.2,11.2,4.1,100,98,0,1016.7,11.2,,38,4.1
1276,3/26/2025 4:00:00,26,3,4,10.86666667,12.06666667,1500000,20000,5.5,4.4,360811.7,20000,4,2.6,1500000,20000,4.6,3.3,,,15.9,11,,,,,10.8,11.2,11.2,11.2,2.3,100,98,0.1,1016.8,11.2,,39,2.3
1277,3/26/2025 5:00:00,26,3,5,11.8,13.6,1500000,20000,6.6,4.5,350692.3,20000,4.2,2.6,1500000,20000,4.9,3.2,,,15.9,11,,,,,10.7,11,11,11,4.5,100,98,0.1,1016.1,11,,29,4.5
1278,3/26/2025 6:00:00,26,3,6,12.8,14.4,1500000,20000,8.2,4.9,348728.4,20000,7.6,3.2,211083.7,20000,105.5,10.6,,,15.9,11,,,,,10.5,11.2,11.2,11.2,2.9,100,95,0,1016.6,11.2,,4,2.9
1279,3/26/2025 7:00:00,26,3,7,13.28571429,14.85714286,1500000,20000,7.6,4.4,355688.5,20000,10.6,6,66909,20000,8.2,4.6,,,15.9,11,,,,,10.4,11.1,11.1,11.1,4.2,100,96,0.1,1016.3,11.1,,31,4.2
1280,3/26/2025 8:00:00,26,3,8,13.21428571,15.14285714,1500000,20000,10.1,5.9,352675.8,20000,12.4,7.5,79097.6,20000,9.4,4.5,,,15.9,11,,,,,10.5,11.4,11.4,11.4,5.3,100,94,0.1,1016.1,11.4,,52,5.3
1281,3/26/2025 9:00:00,26,3,9,16.5625,18.5625,1500000,20000,7.8,5.1,323995.4,20000,42.9,38.2,64531,20000,11.1,6.4,,,15.9,11,,,,,10.8,12,12,12,5.2,100,93,0,1016,12,,84,5.2
1282,3/26/2025 10:00:00,26,3,10,18.70588235,21.35294118,1500000,20000,7.9,5.6,323995.4,20000,21.9,18,1500000,20000,9,7.1,,,15.9,11,,,,,10.8,12.6,12.6,12.6,7.3,100,89,0,1015.5,12.6,,60,7.3
1283,3/26/2025 11:00:00,26,3,11,21.47058824,24.64705882,1500000,20000,9.9,7.5,318079.8,20000,28.6,23.4,61731.3,20000,21.5,9.4,,,15.9,11,,,,,10.7,13.9,13.9,13.9,8.4,100,81,0,1014.6,13.9,,42,8.4
1284,3/26/2025 12:00:00,26,3,12,18.64705882,21.05882353,1500000,20000,10.7,8.4,316424,20000,27.1,21.2,64764.3,20000,11.6,8.8,,,15.9,11,,,,,11.2,15.9,15.9,15.9,7.4,100,74,0.2,1013.2,15.9,,72,7.4
1285,3/26/2025 13:00:00,26,3,13,20.44444444,23,1500000,20000,11.7,7.3,328339.6,20000,14.1,11.4,76856.3,20000,13.5,8.2,,,15.9,11,,,,,11.2,13.8,13.8,13.8,7,100,84,0.2,1013.5,13.8,,359,7
1286,3/26/2025 14:00:00,26,3,14,21.85714286,24.92857143,1500000,20000,11.3,7.9,331888.9,20000,19.3,13.2,1500000,20000,11.8,7.8,,,15.9,11,,,,,10.7,13.7,13.7,13.7,7.4,100,82,0,1012.7,13.7,,353,7.4
1287,3/26/2025 15:00:00,26,3,15,21.11764706,24.17647059,1500000,20000,9.6,7.3,323995.4,20000,16.4,14.6,62250.2,20000,16.8,10.3,,,15.9,11,,,,,11,14.2,14.2,14.2,5.4,100,81,0,1012.1,14.2,,340,5.4
1288,3/26/2025 16:00:00,26,3,16,20.9375,24,1500000,20000,10.4,6.9,319750.6,20000,30,25.6,1500000,20000,17.4,9.4,,,15.9,11,,,,,11.1,13.3,13.3,13.3,6,100,87,0.1,1012,13.3,,303,6
1289,3/26/2025 17:00:00,26,3,17,28.6875,32.9375,1500000,20000,14,10.2,327462.6,20000,12.3,9.6,75343.5,20000,14.7,8.6,,,15.9,11,,,,,10.8,12.7,12.7,12.7,7.1,100,88,0,1011.8,12.7,,308,7.1
1290,3/26/2025 18:00:00,26,3,18,52.29411765,59.76470588,1500000,20000,20.5,15,316424,20000,11.7,9.8,470000,20000,13.6,11.3,,,15.9,11,,,,,10.1,12,12,12,4.2,100,88,0,1012.1,12,,306,4.2
1291,3/26/2025 19:00:00,26,3,19,61.23529412,69.88235294,1500000,20000,34.6,27.1,324856.2,20000,13.7,12.3,1500000,20000,14.6,11.9,,,15.9,11,,,,,10,12,12,12,4.5,100,88,0,1011.7,12,,337,4.5
1292,3/26/2025 20:00:00,26,3,20,46.35294118,52.64705882,1500000,20000,25,17.5,321436.8,20000,18.9,16.9,141331.4,20000,11.8,10.5,,,15.9,11,,,,,9.3,11.1,11.1,11.1,2.7,100,89,0,1011.7,11.1,,337,2.7
1293,3/26/2025 21:00:00,26,3,21,46.8125,52.75,1500000,20000,20.8,16.1,328339.6,20000,18.5,16.3,1500000,20000,10.8,9.8,,,15.9,11,,,,,9.2,11,11,11,3.4,100,89,0,1011.8,11,,357,3.4
1294,3/26/2025 22:00:00,26,3,22,48.16666667,54.94444444,1500000,20000,21.2,14.6,330105.9,20000,17.4,14.3,62924.6,20000,10.5,9.5,,,15.9,11,,,,,9.3,11,11,11,2.9,100,90,0,1011.9,11,,356,2.9
1295,3/26/2025 23:00:00,26,3,23,65.93333333,75.8,1500000,20000,51.4,42.3,332786.7,20000,13.6,11.7,1500000,20000,9.9,8.9,,,15.9,11,,,,,9.4,11,11,11,2.2,100,90,0.2,1011.3,11,,9,2.2
1296,3/27/2025 0:00:00,27,3,0,32.53333333,36.53333333,1500000,20000,16.3,12.6,340125.6,20000,13.3,11.9,1500000,20000,9.6,8.7,,,16.9,10.4,,,,,9.3,10.6,10.6,10.6,2,100,92,0,1010.7,10.6,,27,2
1297,3/27/2025 1:00:00,27,3,1,32.375,37.25,1500000,20000,13.3,9.4,352675.8,20000,10.3,9.2,260620,20000,8.6,7.8,,,16.9,10.4,,,,,9,11.5,11.5,11.5,4.1,100,85,0.1,1010,11.5,,13,4.1
1298,3/27/2025 2:00:00,27,3,2,27.6,31.33333333,1500000,20000,14.5,10,346783.8,20000,9.8,8.4,1500000,20000,8.5,7.7,,,16.9,10.4,,,,,9.1,11.4,11.4,11.4,5.2,100,86,0,1009.3,11.4,,354,5.2
1299,3/27/2025 3:00:00,27,3,3,25.85714286,29.35714286,1500000,20000,13.8,11,353675,20000,8,7.2,1500000,20000,8.7,7.7,,,16.9,10.4,,,,,8.5,10.4,10.4,10.4,3,100,88,0,1009.4,10.4,,343,3
1300,3/27/2025 4:00:00,27,3,4,26.375,30,1500000,20000,10.8,7.9,353675,20000,7.3,6.2,64998.6,20000,8.4,7.7,,,16.9,10.4,,,,,8.5,10.5,10.5,10.5,3.8,100,87,0,1009.4,10.5,,11,3.8
1301,3/27/2025 5:00:00,27,3,5,24.375,27.8125,1500000,20000,11.8,7.8,360811.7,20000,7.4,6,1500000,20000,7.5,6.8,,,16.9,10.4,,,,,8.7,10.5,10.5,10.5,5,99,89,0.3,1009.4,10.5,,21,5
1302,3/27/2025 6:00:00,27,3,6,27.17647059,31.05882353,1500000,20000,10.3,6.9,350692.3,20000,6.2,5.6,126264.9,20000,7.3,6.7,,,16.9,10.4,,,,,9.7,11,11,11,6.4,100,92,0.2,1009.7,11,,25,6.4
1303,3/27/2025 7:00:00,27,3,7,20.35294118,23.52941176,1500000,20000,16.6,11.1,352675.8,20000,21,16.5,148451.2,20000,14.6,8.1,,,16.9,10.4,,,,,9.7,12.1,12.1,12.1,6.4,100,85,0,1009.3,12.1,,32,6.4
1304,3/27/2025 8:00:00,27,3,8,16.375,18.4375,1500000,20000,13,7.7,338264.4,20000,23.5,19.5,1500000,20000,13.2,8.4,,,16.9,10.4,,,,,9.9,13,13,13,5.9,100,81,0,1009.3,13,,47,5.9
1305,3/27/2025 9:00:00,27,3,9,15.94117647,18,1500000,20000,7.9,6,358746.8,20000,24.6,19.5,231246.5,20000,15.5,10.6,,,16.9,10.4,,,,,9.9,13.4,13.4,13.4,6.3,100,79,0.2,1008.9,13.4,,53,6.3
1306,3/27/2025 10:00:00,27,3,10,18.26666667,20.73333333,1500000,20000,7.9,5.5,329220.7,20000,47,33.7,119255.2,20000,22.1,16.3,,,16.9,10.4,,,,,9.6,13.7,13.7,13.7,8.7,100,76,0.3,1008,13.7,,43,8.7
1307,3/27/2025 11:00:00,27,3,11,19.625,21.9375,1500000,20000,12.2,6.2,329220.7,20000,39.5,32.7,1500000,20000,17.8,10.9,,,16.9,10.4,,,,,9.1,14,14,14,6.8,100,72,0,1007.2,14,,42,6.8
1308,3/27/2025 12:00:00,27,3,12,14.8,16.26666667,1500000,20000,8.6,5.4,345818.6,20000,23.4,17.3,66828.1,20000,18.1,14,,,16.9,10.4,,,,,8.4,14.1,14.1,14.1,7.1,100,69,0,1006.3,14.1,,354,7.1
1309,3/27/2025 13:00:00,27,3,13,6.733333333,7.4,1500000,20000,7.7,5.2,353675,20000,20.3,16.4,60780.8,20000,11.7,7.5,,,16.9,10.4,,,,,8.1,16.1,16.1,16.1,6.3,100,59,0,1005.2,16.1,,336,6.3
1310,3/27/2025 14:00:00,27,3,14,3.866666667,4.466666667,1500000,20000,6,2.1,378119.3,20000,14.1,7.5,1500000,20000,10.1,4.7,,,16.9,10.4,,,,,8.4,16.7,16.7,16.7,4.6,100,58,0,1003.9,16.7,,39,4.6
1311,3/27/2025 15:00:00,27,3,15,6.733333333,7.866666667,1500000,20000,9.4,2.4,394515.2,20000,15.5,9.1,58095.1,20000,15.1,4.4,,,16.9,10.4,,,,,9.1,16.9,16.9,16.9,5.4,100,60,0,1003.7,16.9,,88,5.4
1312,3/27/2025 16:00:00,27,3,16,11,12,1500000,20000,8.2,4.3,372555,20000,24.8,16.5,90217.5,20000,10.9,5.7,,,16.9,10.4,,,,,8.6,15.3,15.3,15.3,6,100,64,0.1,1003.9,15.3,,93,6
1313,3/27/2025 17:00:00,27,3,17,11.64705882,13.35294118,1500000,20000,9.1,3.3,386162.2,20000,13.2,8.8,69221.9,20000,10.6,5,,,16.9,10.4,,,,,9.1,13.8,13.8,13.8,3.8,100,73,0.2,1004.3,13.8,,93,3.8
1314,3/27/2025 18:00:00,27,3,18,15.70588235,17.52941176,1500000,20000,6,4.5,369285.7,20000,13.6,9.8,211083.7,20000,10.5,9,,,16.9,10.4,,,,,8.4,13.3,13.3,13.3,2.2,100,72,0.3,1004.5,13.3,,35,2.2
1315,3/27/2025 19:00:00,27,3,19,14.58823529,16.29411765,1500000,20000,8.7,5.9,351681.6,20000,17.1,13.9,1500000,20000,9.8,6.4,,,16.9,10.4,,,,,8.3,12.8,12.8,12.8,3.3,100,74,0.1,1004.4,12.8,,61,3.3
1316,3/27/2025 20:00:00,27,3,20,14.3125,16.3125,1500000,20000,11.8,5.8,353675,20000,12.9,10.8,1500000,20000,7.1,5.8,,,16.9,10.4,,,,,9.7,12,12,12,5,100,86,0.4,1004.6,12,,64,5
1317,3/27/2025 21:00:00,27,3,21,13.55555556,15.05555556,1500000,20000,7.9,4.5,340125.6,20000,11.4,9.3,371459.6,20000,5.9,5.3,,,16.9,10.4,,,,,10.3,11.6,11.6,11.6,7,100,91,0.7,1004.9,11.6,,42,7
1318,3/27/2025 22:00:00,27,3,22,13.75,15.4375,1500000,20000,6.9,4.5,340125.6,20000,10.5,8.2,389703,20000,5.8,5.2,,,16.9,10.4,,,,,10.2,11.2,11.2,11.2,4.2,100,94,1.1,1004.2,11.2,,5,4.2
1319,3/27/2025 23:00:00,27,3,23,8.888888889,9.944444444,1500000,20000,5.8,4.1,345818.6,20000,7.2,6.5,64842.3,20000,5.6,5,,,16.9,10.4,,,,,10.2,11.1,11.1,11.1,1.7,100,94,1.5,1003.7,11.1,,311,1.7
1320,3/28/2025 0:00:00,28,3,0,11.06666667,12.46666667,1500000,20000,4.2,3.2,338264.4,20000,5,4.3,1500000,20000,5.2,4.6,,,15.9,8.7,,,,,10.2,10.9,10.9,10.9,3,100,95,1.3,1003.2,10.9,,287,3
1321,3/28/2025 1:00:00,28,3,1,6.470588235,6.941176471,1500000,20000,2.8,2.1,352675.8,20000,3.7,3.1,60708.3,20000,4.8,4.4,,,15.9,8.7,,,,,9.8,10.9,10.9,10.9,4.2,100,93,0.5,1003.8,10.9,,36,4.2
1322,3/28/2025 2:00:00,28,3,2,9.882352941,11.41176471,1500000,20000,4.2,2.7,351681.6,20000,3.8,2.2,69560,20000,4.9,4.4,,,15.9,8.7,,,,,9.4,10.6,10.6,10.6,3.1,100,92,0.5,1003.3,10.6,,339,3.1
1323,3/28/2025 3:00:00,28,3,3,13.05882353,14.64705882,1500000,20000,6.4,4.4,352675.8,20000,2.9,2,1500000,20000,4.5,4.1,,,15.9,8.7,,,,,9.1,10.6,10.6,10.6,2.3,90,90,0.4,1002.9,10.6,,309,2.3
1324,3/28/2025 4:00:00,28,3,4,9.75,10.8125,1500000,20000,6.9,4.2,355688.5,20000,2.1,1.8,1500000,20000,4,3.7,,,15.9,8.7,,,,,9.4,10.6,10.6,10.6,0.9,100,92,0.6,1003.2,10.6,,233,0.9
1325,3/28/2025 5:00:00,28,3,5,13.73333333,15.33333333,1500000,20000,4.6,3.4,356702.8,20000,2.5,1.6,1500000,20000,4.3,3.9,,,15.9,8.7,,,,,9.5,10.6,10.6,10.6,3.5,84,93,0.3,1003.2,10.6,,285,3.5
1326,3/28/2025 6:00:00,28,3,6,10,11.28571429,1500000,20000,4.7,3.3,354679.2,20000,4.2,2.5,1500000,20000,3.9,3.6,,,15.9,8.7,,,,,9.7,11.2,11.2,11.2,4.1,81,90,0,1003.4,11.2,,293,4.1
1327,3/28/2025 7:00:00,28,3,7,9.411764706,10.23529412,1500000,20000,4.3,3.1,347753.7,20000,2.8,1.8,62399.3,20000,6.9,2.9,,,15.9,8.7,,,,,10,11.8,11.8,11.8,1.5,100,89,0,1004,11.8,,120,1.5
1328,3/28/2025 8:00:00,28,3,8,8.588235294,9.529411765,1500000,20000,4.7,4.2,341063,20000,22.4,17.3,244930.8,20000,5.8,4.7,,,15.9,8.7,,,,,9.7,12.1,12.1,12.1,3.8,75,86,0,1004.1,12.1,,163,3.8
1329,3/28/2025 9:00:00,28,3,9,3.5625,3.8125,1500000,20000,2.4,2,378119.3,20000,30.9,24,1500000,20000,10.1,6.8,,,15.9,8.7,,,,,9.3,12.3,12.3,12.3,3.5,52,82,0,1004.2,12.3,,204,3.5
1330,3/28/2025 10:00:00,28,3,10,4.764705882,5.470588235,1500000,20000,4,2.3,358746.8,20000,26.9,15.1,68136.5,20000,16.8,10.9,,,15.9,8.7,,,,,8.1,14.7,14.7,14.7,1.8,25,65,0,1003.5,14.7,,233,1.8
1331,3/28/2025 11:00:00,28,3,11,3,3.411764706,1500000,20000,4.1,2,358746.8,20000,20,12.6,609844.2,20000,10.4,7.5,,,15.9,8.7,,,,,7.8,15.8,15.8,15.8,1.5,32,59,0,1002.6,15.8,,135,1.5
1332,3/28/2025 12:00:00,28,3,12,2.375,2.6875,1500000,20000,3,2.2,386162.2,20000,8.3,5.6,1500000,20000,6.2,3.8,,,15.9,8.7,,,,,8,15.8,15.8,15.8,4.4,63,60,0,1001.9,15.8,,189,4.4
1333,3/28/2025 13:00:00,28,3,13,3.5,4,1500000,20000,2,1.3,431417.9,20000,2.7,1.8,39961.5,20000,8.3,3.2,,,15.9,8.7,,,,,8,15.9,15.9,15.9,3.6,24,60,0,1002.8,15.9,,84,3.6
1334,3/28/2025 14:00:00,28,3,14,2.125,2.3125,1500000,20000,2.4,1.5,370369.8,20000,4.4,3.2,57683.2,20000,3.2,2.9,,,15.9,8.7,,,,,7.6,15.4,15.4,15.4,6.2,62,60,0,1002.4,15.4,,192,6.2
1335,3/28/2025 15:00:00,28,3,15,2.529411765,2.882352941,1500000,20000,1.5,1,408312.5,20000,5.3,3,75812.3,20000,6.2,5.1,,,15.9,8.7,,,,,8.5,13.8,13.8,13.8,8.7,63,70,0,1002.7,13.8,,263,8.7
1336,3/28/2025 16:00:00,28,3,16,3.882352941,4.647058824,1500000,20000,3.1,2,461793.6,20000,4.5,2.9,1500000,20000,5,4.1,,,15.9,8.7,,,,,8.4,13.5,13.5,13.5,7.6,93,71,0,1002.6,13.5,,289,7.6
1337,3/28/2025 17:00:00,28,3,17,8.3125,9.5625,1500000,20000,7.2,2.2,390896.2,20000,6.4,3.2,64686.4,20000,12.1,8.5,,,15.9,8.7,,,,,8.4,11.7,11.7,11.7,8.1,99,80,0,1002.8,11.7,,294,8.1
1338,3/28/2025 18:00:00,28,3,18,12.83333333,14.44444444,1500000,20000,6.3,3.2,359776.7,20000,6.3,3.4,1500000,20000,9.5,7.1,,,15.9,8.7,,,,,8.3,10.8,10.8,10.8,2.2,96,85,0,1003.7,10.8,,55,2.2
1339,3/28/2025 19:00:00,28,3,19,3.9375,4.4375,1500000,20000,5.4,2.8,359776.7,20000,5.3,4.8,1500000,20000,7,6.3,,,15.9,8.7,,,,,8.2,10.6,10.6,10.6,2.2,79,85,0,1003.6,10.6,,256,2.2
1340,3/28/2025 20:00:00,28,3,20,4.235294118,5.117647059,1500000,20000,4.4,1.9,380386.6,20000,3.5,2.9,189038.3,20000,7,5.9,,,15.9,8.7,,,,,8,9.8,9.8,9.8,1.9,79,89,0,1003.7,9.8,,61,1.9
1341,3/28/2025 21:00:00,28,3,21,7.411764706,8.352941176,1500000,20000,2.5,1.8,376994.7,20000,3.3,2.7,1500000,20000,5.8,5.3,,,15.9,8.7,,,,,7.6,9,9,9,2,79,91,0,1003.7,9,,207,2
1342,3/28/2025 22:00:00,28,3,22,12.17647059,13.88235294,1500000,20000,5,3.5,372555,20000,3.2,2.3,1479381,20000,5.3,4.8,,,15.9,8.7,,,,,7.4,8.8,8.8,8.8,1.5,28,91,0,1003.7,8.8,,30,1.5
1343,3/28/2025 23:00:00,28,3,23,15.82352941,17.88235294,1500000,20000,8.4,4.8,376994.7,20000,2,1.7,1500000,20000,5.6,5.1,,,15.9,8.7,,,,,6.9,8.7,8.7,8.7,2.4,73,88,0,1003.5,8.7,,324,2.4
