Unnamed: 0,UTC,day,month,hour,maxtempC,mintempC,DewPointC,WindGustKmph,cloudcover,humidity,pressure,tempC,precipMM,winddirDegree,windspeedKmph,pm25,pm10,frequency_category
683,2025-03-01 11:00:00,1,3,11,13.3,6.8,7.0,1.3,100.0,73.0,1023.5,11.7,0.0,106.0,1.3,,,none
684,2025-03-01 12:00:00,1,3,12,13.3,6.8,7.0,2.7,100.0,69.0,1022.6,12.5,0.0,148.0,2.7,,,none
685,2025-03-01 13:00:00,1,3,13,13.3,6.8,6.7,2.7,100.0,67.0,1022.9,12.7,0.0,148.0,2.7,,,none
686,2025-03-01 14:00:00,1,3,14,13.3,6.8,6.4,3.9,99.0,63.0,1022.4,13.3,0.0,146.0,3.9,,,none
687,2025-03-01 15:00:00,1,3,15,13.3,6.8,6.8,5.5,97.0,66.0,1022.3,13.1,0.0,148.0,5.5,,,none
688,2025-03-01 16:00:00,1,3,16,13.3,6.8,7.3,4.9,99.0,74.0,1022.5,11.7,0.0,176.0,4.9,,,none
689,2025-03-01 17:00:00,1,3,17,13.3,6.8,7.3,3.0,98.0,84.0,1023.0,9.9,0.0,232.0,3.0,,,none
690,2025-03-01 18:00:00,1,3,18,13.3,6.8,6.8,2.3,93.0,87.0,1023.8,8.9,0.0,302.0,2.3,,,none
691,2025-03-01 19:00:00,1,3,19,13.3,6.8,6.4,1.8,59.0,87.0,1023.9,8.5,0.0,281.0,1.8,,,none
692,2025-03-01 20:00:00,1,3,20,13.3,6.8,5.9,2.9,64.0,89.0,1024.3,7.6,0.0,263.0,2.9,,,none
693,2025-03-01 21:00:00,1,3,21,13.3,6.8,5.7,1.4,49.0,88.0,1024.5,7.5,0.0,293.0,1.4,,,none
694,2025-03-01 22:00:00,1,3,22,13.3,6.8,5.6,0.6,93.0,90.0,1024.7,7.2,0.0,236.0,0.6,,,none
695,2025-03-01 23:00:00,1,3,23,13.3,6.8,5.3,0.4,54.0,90.0,1025.2,6.8,0.0,243.0,0.4,,,none
696,2025-03-02 00:00:00,2,3,0,8.3,2.4,5.1,0.8,84.0,90.0,1025.0,6.6,0.0,207.0,0.8,,,none
697,2025-03-02 01:00:00,2,3,1,8.3,2.4,6.2,0.4,100.0,88.0,1024.8,8.1,0.0,360.0,0.4,,,none
698,2025-03-02 02:00:00,2,3,2,8.3,2.4,6.3,1.4,100.0,89.0,1024.7,7.9,0.0,67.0,1.4,,,none
699,2025-03-02 03:00:00,2,3,3,8.3,2.4,6.1,1.5,100.0,91.0,1024.7,7.5,0.1,97.0,1.5,,,none
700,2025-03-02 04:00:00,2,3,4,8.3,2.4,6.1,1.5,100.0,92.0,1024.7,7.3,0.1,120.0,1.5,,,none
701,2025-03-02 05:00:00,2,3,5,8.3,2.4,6.0,0.4,100.0,92.0,1024.9,7.2,0.0,207.0,0.4,,,none
702,2025-03-02 06:00:00,2,3,6,8.3,2.4,6.4,1.0,100.0,92.0,1025.5,7.6,0.1,239.0,1.0,,,none
703,2025-03-02 07:00:00,2,3,7,8.3,2.4,6.7,2.8,100.0,93.0,1026.0,7.7,0.5,285.0,2.8,,,none
704,2025-03-02 08:00:00,2,3,8,8.3,2.4,6.5,4.0,100.0,93.0,1026.2,7.5,0.7,278.0,4.0,,,none
705,2025-03-02 09:00:00,2,3,9,8.3,2.4,6.1,4.5,100.0,91.0,1026.5,7.6,0.5,256.0,4.5,,,none
706,2025-03-02 10:00:00,2,3,10,8.3,2.4,5.1,5.1,100.0,82.0,1026.7,8.0,0.3,266.0,5.1,,,none
707,2025-03-02 11:00:00,2,3,11,8.3,2.4,5.0,5.9,100.0,83.0,1026.7,7.7,0.5,256.0,5.9,,,none
708,2025-03-02 12:00:00,2,3,12,8.3,2.4,4.4,6.1,100.0,80.0,1026.3,7.6,0.4,258.0,6.1,,,none
709,2025-03-02 13:00:00,2,3,13,8.3,2.4,2.9,5.2,100.0,69.0,1026.0,8.3,0.0,299.0,5.2,,,none
710,2025-03-02 14:00:00,2,3,14,8.3,2.4,2.3,5.2,100.0,68.0,1025.8,7.9,0.0,272.0,5.2,,,none
711,2025-03-02 15:00:00,2,3,15,8.3,2.4,2.6,6.0,100.0,70.0,1025.6,7.8,0.0,249.0,6.0,,,none
712,2025-03-02 16:00:00,2,3,16,8.3,2.4,2.9,5.0,100.0,72.0,1025.7,7.7,0.0,235.0,5.0,,,none
713,2025-03-02 17:00:00,2,3,17,8.3,2.4,3.3,3.5,86.0,77.0,1026.1,7.2,0.0,246.0,3.5,,,none
714,2025-03-02 18:00:00,2,3,18,8.3,2.4,3.1,2.7,65.0,78.0,1026.5,6.7,0.0,242.0,2.7,,,none
715,2025-03-02 19:00:00,2,3,19,8.3,2.4,2.6,3.9,23.0,80.0,1026.8,5.8,0.0,242.0,3.9,,,none
716,2025-03-02 20:00:00,2,3,20,8.3,2.4,1.9,4.3,16.0,81.0,1027.2,4.8,0.0,246.0,4.3,,,none
717,2025-03-02 21:00:00,2,3,21,8.3,2.4,1.2,3.5,12.0,83.0,1027.7,3.8,0.0,255.0,3.5,,,none
718,2025-03-02 22:00:00,2,3,22,8.3,2.4,0.5,3.9,8.0,83.0,1028.2,3.1,0.0,248.0,3.9,,,none
719,2025-03-02 23:00:00,2,3,23,8.3,2.4,0.0,4.4,0.0,84.0,1028.4,2.4,0.0,261.0,4.4,,,none
720,2025-03-03 00:00:00,3,3,0,10.6,-0.2,-0.9,5.8,4.0,83.0,1028.5,1.6,0.0,265.0,5.8,,,none
721,2025-03-03 01:00:00,3,3,1,10.6,-0.2,-1.0,7.3,16.0,78.0,1028.3,2.5,0.0,259.0,7.3,,,none
722,2025-03-03 02:00:00,3,3,2,10.6,-0.2,-1.3,6.3,45.0,80.0,1028.1,1.8,0.0,257.0,6.3,,,none
723,2025-03-03 03:00:00,3,3,3,10.6,-0.2,-1.5,6.2,37.0,81.0,1028.4,1.4,0.0,253.0,6.2,,,none
724,2025-03-03 04:00:00,3,3,4,10.6,-0.2,-1.8,5.8,7.0,82.0,1028.7,0.9,0.0,256.0,5.8,,,none
725,2025-03-03 05:00:00,3,3,5,10.6,-0.2,-2.2,5.9,4.0,83.0,1028.9,0.3,0.0,258.0,5.9,,,none
726,2025-03-03 06:00:00,3,3,6,10.6,-0.2,-1.6,7.7,2.0,82.0,1029.4,1.2,0.0,261.0,7.7,,,low
727,2025-03-03 07:00:00,3,3,7,10.6,-0.2,-1.2,7.1,3.0,69.0,1030.1,4.0,0.0,251.0,7.1,,,low
728,2025-03-03 08:00:00,3,3,8,10.6,-0.2,-1.1,5.3,2.0,62.0,1030.0,5.7,0.0,258.0,5.3,,,high
729,2025-03-03 09:00:00,3,3,9,10.6,-0.2,-1.5,2.5,45.0,53.0,1029.3,7.5,0.0,291.0,2.5,,,high
730,2025-03-03 10:00:00,3,3,10,10.6,-0.2,-1.3,1.7,54.0,48.0,1028.3,9.0,0.0,32.0,1.7,,,high
731,2025-03-03 11:00:00,3,3,11,10.6,-0.2,-1.6,2.6,80.0,44.0,1027.6,9.9,0.0,51.0,2.6,,,high
732,2025-03-03 12:00:00,3,3,12,10.6,-0.2,-2.0,3.4,92.0,41.0,1026.5,10.6,0.0,25.0,3.4,,,high
733,2025-03-03 13:00:00,3,3,13,10.6,-0.2,-2.1,4.6,90.0,41.0,1026.9,10.4,0.0,45.0,4.6,,,high
734,2025-03-03 14:00:00,3,3,14,10.6,-0.2,-2.3,3.0,36.0,41.0,1026.4,10.4,0.0,52.0,3.0,,,high
735,2025-03-03 15:00:00,3,3,15,10.6,-0.2,-2.6,1.3,41.0,40.0,1025.8,10.4,0.0,90.0,1.3,,,high
736,2025-03-03 16:00:00,3,3,16,10.6,-0.2,0.6,1.5,1.0,56.0,1025.8,8.9,0.0,187.0,1.5,,,high
737,2025-03-03 17:00:00,3,3,17,10.6,-0.2,-1.1,0.9,0.0,58.0,1026.1,6.7,0.0,259.0,0.9,,,high
738,2025-03-03 18:00:00,3,3,18,10.6,-0.2,-1.5,0.6,0.0,65.0,1026.3,4.5,0.0,304.0,0.6,,,high
739,2025-03-03 19:00:00,3,3,19,10.6,-0.2,-1.6,1.7,0.0,75.0,1027.1,2.4,0.0,302.0,1.7,,,none
740,2025-03-03 20:00:00,3,3,20,10.6,-0.2,-1.9,3.3,0.0,80.0,1027.4,1.3,0.0,292.0,3.3,,,none
741,2025-03-03 21:00:00,3,3,21,10.6,-0.2,-1.9,4.6,0.0,83.0,1027.6,0.6,0.0,291.0,4.6,,,none
742,2025-03-03 22:00:00,3,3,22,10.6,-0.2,-2.1,5.2,0.0,85.0,1027.8,0.2,0.0,290.0,5.2,,,none
743,2025-03-03 23:00:00,3,3,23,10.6,-0.2,-2.4,4.8,1.0,85.0,1028.0,-0.2,0.0,295.0,4.8,,,none
744,2025-03-04 00:00:00,4,3,0,12.6,-1.2,-2.7,4.5,2.0,85.0,1027.9,-0.5,0.0,293.0,4.5,,,none
745,2025-03-04 01:00:00,4,3,1,12.6,-1.2,-2.6,5.3,2.0,85.0,1028.0,-0.4,0.0,298.0,5.3,,,none
746,2025-03-04 02:00:00,4,3,2,12.6,-1.2,-2.9,3.9,3.0,85.0,1027.8,-0.8,0.0,304.0,3.9,,,none
747,2025-03-04 03:00:00,4,3,3,12.6,-1.2,-3.1,3.3,4.0,86.0,1027.9,-1.0,0.0,306.0,3.3,,,none
748,2025-03-04 04:00:00,4,3,4,12.6,-1.2,-3.3,3.4,4.0,86.0,1028.0,-1.2,0.0,302.0,3.4,,,none
749,2025-03-04 05:00:00,4,3,5,12.6,-1.2,-3.3,3.6,3.0,86.0,1028.1,-1.2,0.0,307.0,3.6,,,none
750,2025-03-04 06:00:00,4,3,6,12.6,-1.2,-2.4,4.8,3.0,84.0,1028.4,0.0,0.0,297.0,4.8,,,low
751,2025-03-04 07:00:00,4,3,7,12.6,-1.2,-0.7,3.5,0.0,72.0,1029.1,3.9,0.0,235.0,3.5,,,low
752,2025-03-04 08:00:00,4,3,8,12.6,-1.2,-1.1,5.1,0.0,58.0,1028.7,6.7,0.0,216.0,5.1,,,high
753,2025-03-04 09:00:00,4,3,9,12.6,-1.2,-1.6,5.4,0.0,48.0,1028.0,8.9,0.0,210.0,5.4,,,high
754,2025-03-04 10:00:00,4,3,10,12.6,-1.2,-1.1,5.5,0.0,44.0,1027.5,10.6,0.0,203.0,5.5,,,high
755,2025-03-04 11:00:00,4,3,11,12.6,-1.2,-0.8,5.3,0.0,42.0,1026.6,11.7,0.0,198.0,5.3,,,high
756,2025-03-04 12:00:00,4,3,12,12.6,-1.2,-0.6,4.8,0.0,40.0,1025.4,12.6,0.0,211.0,4.8,,,high
757,2025-03-04 13:00:00,4,3,13,12.6,-1.2,-1.1,8.2,0.0,39.0,1024.9,12.6,0.0,220.0,8.2,,,high
758,2025-03-04 14:00:00,4,3,14,12.6,-1.2,-0.9,7.9,0.0,39.0,1024.4,12.6,0.0,223.0,7.9,,,high
759,2025-03-04 15:00:00,4,3,15,12.6,-1.2,1.2,5.4,0.0,48.0,1024.2,11.8,0.0,220.0,5.4,,,high
760,2025-03-04 16:00:00,4,3,16,12.6,-1.2,2.2,3.4,0.0,63.0,1024.2,8.9,0.0,238.0,3.4,,,high
761,2025-03-04 17:00:00,4,3,17,12.6,-1.2,0.3,2.5,0.0,65.0,1024.7,6.5,0.0,300.0,2.5,,,high
762,2025-03-04 18:00:00,4,3,18,12.6,-1.2,-0.6,3.6,0.0,71.0,1025.4,4.2,0.0,315.0,3.6,,,high
763,2025-03-04 19:00:00,4,3,19,12.6,-1.2,-1.1,4.9,0.0,79.0,1026.1,2.2,0.0,306.0,4.9,,,none
764,2025-03-04 20:00:00,4,3,20,12.6,-1.2,-1.4,5.2,0.0,83.0,1026.7,1.2,0.0,301.0,5.2,,,none
765,2025-03-04 21:00:00,4,3,21,12.6,-1.2,-1.7,5.4,0.0,83.0,1027.2,0.8,0.0,300.0,5.4,,,none
766,2025-03-04 22:00:00,4,3,22,12.6,-1.2,-2.0,4.9,0.0,84.0,1027.5,0.5,0.0,309.0,4.9,,,none
767,2025-03-04 23:00:00,4,3,23,12.6,-1.2,-2.3,3.5,0.0,84.0,1028.0,0.1,0.0,309.0,3.5,,,none
768,2025-03-05 00:00:00,5,3,0,16.1,-0.2,-2.5,2.7,0.0,84.0,1028.4,-0.1,0.0,312.0,2.7,,,none
769,2025-03-05 01:00:00,5,3,1,16.1,-0.2,-1.9,4.0,0.0,84.0,1028.5,0.5,0.0,306.0,4.0,,,none
770,2025-03-05 02:00:00,5,3,2,16.1,-0.2,-2.2,3.4,0.0,84.0,1028.4,0.1,0.0,317.0,3.4,,,none
771,2025-03-05 03:00:00,5,3,3,16.1,-0.2,-2.4,3.1,0.0,84.0,1028.7,-0.1,0.0,320.0,3.1,,,none
772,2025-03-05 04:00:00,5,3,4,16.1,-0.2,-2.6,2.4,0.0,84.0,1029.0,-0.1,0.0,324.0,2.4,,,none
773,2025-03-05 05:00:00,5,3,5,16.1,-0.2,-2.7,1.9,0.0,84.0,1029.1,-0.2,0.0,331.0,1.9,,,none
774,2025-03-05 06:00:00,5,3,6,16.1,-0.2,-1.7,1.5,0.0,80.0,1029.7,1.4,0.0,324.0,1.5,,,low
775,2025-03-05 07:00:00,5,3,7,16.1,-0.2,1.1,1.3,0.0,76.0,1030.2,5.1,0.0,164.0,1.3,,,low
776,2025-03-05 08:00:00,5,3,8,16.1,-0.2,0.7,3.4,0.0,61.0,1030.4,7.7,0.0,174.0,3.4,,,high
777,2025-03-05 09:00:00,5,3,9,16.1,-0.2,1.0,3.2,0.0,53.0,1030.1,10.1,0.0,196.0,3.2,,,high
778,2025-03-05 10:00:00,5,3,10,16.1,-0.2,1.1,2.9,0.0,46.0,1029.4,12.6,0.0,187.0,2.9,,,high
779,2025-03-05 11:00:00,5,3,11,16.1,-0.2,1.7,3.5,0.0,42.0,1028.4,14.4,0.0,156.0,3.5,,,high
780,2025-03-05 12:00:00,5,3,12,16.1,-0.2,2.4,4.5,0.0,41.0,1027.2,15.6,0.0,151.0,4.5,,,high
781,2025-03-05 13:00:00,5,3,13,16.1,-0.2,1.0,3.4,0.0,36.0,1027.0,16.1,0.0,162.0,3.4,,,high
782,2025-03-05 14:00:00,5,3,14,16.1,-0.2,1.4,4.4,0.0,37.0,1026.7,15.9,0.0,148.0,4.4,,,high
783,2025-03-05 15:00:00,5,3,15,16.1,-0.2,4.7,3.3,0.0,52.0,1026.6,14.4,0.0,139.0,3.3,,,high
784,2025-03-05 16:00:00,5,3,16,16.1,-0.2,3.4,0.6,0.0,56.0,1026.7,11.8,0.0,108.0,0.6,,,high
785,2025-03-05 17:00:00,5,3,17,16.1,-0.2,2.0,0.6,0.0,60.0,1027.2,9.5,0.0,304.0,0.6,,,high
786,2025-03-05 18:00:00,5,3,18,16.1,-0.2,1.0,1.8,0.0,62.0,1028.0,7.8,0.0,315.0,1.8,,,high
787,2025-03-05 19:00:00,5,3,19,16.1,-0.2,-0.2,2.7,0.0,64.0,1028.7,6.1,0.0,323.0,2.7,,,none
788,2025-03-05 20:00:00,5,3,20,16.1,-0.2,-1.3,3.0,0.0,62.0,1029.2,5.4,0.0,322.0,3.0,,,none
789,2025-03-05 21:00:00,5,3,21,16.1,-0.2,-2.2,1.2,0.0,56.0,1029.6,5.9,0.0,333.0,1.2,,,none
790,2025-03-05 22:00:00,5,3,22,16.1,-0.2,-2.7,0.5,0.0,54.0,1030.3,5.8,0.0,360.0,0.5,,,none
791,2025-03-05 23:00:00,5,3,23,16.1,-0.2,-3.1,0.7,0.0,55.0,1030.6,5.3,0.0,360.0,0.7,,,none
792,2025-03-06 00:00:00,6,3,0,15.8,3.0,-3.4,0.7,0.0,56.0,1030.8,4.5,0.0,14.0,0.7,,,none
793,2025-03-06 01:00:00,6,3,1,15.8,3.0,-3.0,1.2,0.0,58.0,1030.5,4.7,0.0,333.0,1.2,,,none
794,2025-03-06 02:00:00,6,3,2,15.8,3.0,-3.2,0.2,0.0,58.0,1030.5,4.4,0.0,360.0,0.2,,,none
795,2025-03-06 03:00:00,6,3,3,15.8,3.0,-3.3,0.4,0.0,61.0,1030.8,3.6,0.0,63.0,0.4,,,none
796,2025-03-06 04:00:00,6,3,4,15.8,3.0,-3.4,0.2,0.0,62.0,1030.9,3.2,0.0,360.0,0.2,,,none
797,2025-03-06 05:00:00,6,3,5,15.8,3.0,-3.4,0.7,0.0,63.0,1030.8,3.0,0.0,346.0,0.7,,,none
798,2025-03-06 06:00:00,6,3,6,15.8,3.0,-1.7,1.3,1.0,65.0,1031.0,4.2,0.0,352.0,1.3,,,low
799,2025-03-06 07:00:00,6,3,7,15.8,3.0,-1.3,1.6,3.0,59.0,1031.1,6.2,0.0,6.0,1.6,,,low
800,2025-03-06 08:00:00,6,3,8,15.8,3.0,0.2,0.9,4.0,58.0,1031.0,8.1,0.0,79.0,0.9,,,high
801,2025-03-06 09:00:00,6,3,9,15.8,3.0,0.9,0.9,0.0,53.0,1030.8,10.0,0.0,101.0,0.9,,,high
802,2025-03-06 10:00:00,6,3,10,15.8,3.0,0.6,1.5,42.0,46.0,1030.3,12.0,0.0,97.0,1.5,,,high
803,2025-03-06 11:00:00,6,3,11,15.8,3.0,1.1,2.4,59.0,42.0,1029.3,13.6,0.0,99.0,2.4,,,high
804,2025-03-06 12:00:00,6,3,12,15.8,3.0,0.9,3.2,48.0,39.0,1028.4,14.8,0.0,93.0,3.2,,,high
805,2025-03-06 13:00:00,6,3,13,15.8,3.0,0.4,3.6,0.0,35.0,1027.3,15.8,0.0,60.0,3.6,,,high
806,2025-03-06 14:00:00,6,3,14,15.8,3.0,0.9,3.2,0.0,37.0,1026.9,15.7,0.0,34.0,3.2,,,high
807,2025-03-06 15:00:00,6,3,15,15.8,3.0,3.8,2.1,0.0,48.0,1026.5,14.6,0.0,322.0,2.1,,,high
808,2025-03-06 16:00:00,6,3,16,15.8,3.0,2.8,1.7,0.0,54.0,1026.4,11.9,0.0,302.0,1.7,,,high
809,2025-03-06 17:00:00,6,3,17,15.8,3.0,0.4,1.5,0.0,50.0,1027.1,10.5,0.0,306.0,1.5,,,high
810,2025-03-06 18:00:00,6,3,18,15.8,3.0,-1.8,2.1,0.0,44.0,1027.5,9.9,0.0,322.0,2.1,,,high
811,2025-03-06 19:00:00,6,3,19,15.8,3.0,-3.2,2.2,0.0,42.0,1027.6,9.2,0.0,318.0,2.2,,,none
812,2025-03-06 20:00:00,6,3,20,15.8,3.0,-4.1,1.9,0.0,41.0,1027.9,8.5,0.0,311.0,1.9,,,none
813,2025-03-06 21:00:00,6,3,21,15.8,3.0,-4.6,1.9,0.0,41.0,1027.9,7.9,0.0,311.0,1.9,,,none
814,2025-03-06 22:00:00,6,3,22,15.8,3.0,-4.6,2.1,0.0,43.0,1028.0,7.2,0.0,301.0,2.1,,,none
815,2025-03-06 23:00:00,6,3,23,15.8,3.0,-4.5,2.4,12.0,45.0,1027.9,6.6,0.0,306.0,2.4,,,none
816,2025-03-07 00:00:00,7,3,0,16.9,4.9,-4.4,1.8,29.0,46.0,1027.8,6.4,0.0,307.0,1.8,,,none
817,2025-03-07 01:00:00,7,3,1,16.9,4.9,-2.9,2.3,48.0,51.0,1027.1,6.6,0.0,315.0,2.3,,,none
818,2025-03-07 02:00:00,7,3,2,16.9,4.9,-2.9,2.1,70.0,52.0,1026.8,6.2,0.0,322.0,2.1,,,none
819,2025-03-07 03:00:00,7,3,3,16.9,4.9,-2.9,2.0,66.0,53.0,1026.9,5.9,0.0,333.0,2.0,,,none
820,2025-03-07 04:00:00,7,3,4,16.9,4.9,-3.3,2.3,13.0,54.0,1026.7,5.3,0.0,337.0,2.3,,,none
821,2025-03-07 05:00:00,7,3,5,16.9,4.9,-3.9,2.0,0.0,53.0,1026.3,4.9,0.0,333.0,2.0,,,none
822,2025-03-07 06:00:00,7,3,6,16.9,4.9,-2.4,3.1,3.0,56.0,1026.3,5.8,0.0,336.0,3.1,,,low
823,2025-03-07 07:00:00,7,3,7,16.9,4.9,-2.7,3.9,6.0,47.0,1026.1,7.8,0.0,344.0,3.9,,,low
824,2025-03-07 08:00:00,7,3,8,16.9,4.9,-1.5,1.9,4.0,46.0,1025.6,9.5,0.0,29.0,1.9,,,high
825,2025-03-07 09:00:00,7,3,9,16.9,4.9,-0.4,1.3,0.0,44.0,1025.1,11.4,0.0,56.0,1.3,,,high
826,2025-03-07 10:00:00,7,3,10,16.9,4.9,0.4,1.6,0.0,41.0,1024.4,13.4,0.0,63.0,1.6,,,high
827,2025-03-07 11:00:00,7,3,11,16.9,4.9,0.6,2.6,0.0,37.0,1023.4,15.1,0.0,65.0,2.6,,,high
828,2025-03-07 12:00:00,7,3,12,16.9,4.9,0.2,3.6,0.0,33.0,1022.1,16.3,0.0,63.0,3.6,,,high
829,2025-03-07 13:00:00,7,3,13,16.9,4.9,0.0,4.1,0.0,32.0,1020.8,16.9,0.0,49.0,4.1,,,high
830,2025-03-07 14:00:00,7,3,14,16.9,4.9,0.6,4.3,0.0,34.0,1019.9,16.8,0.0,28.0,4.3,,,high
831,2025-03-07 15:00:00,7,3,15,16.9,4.9,4.5,2.8,0.0,48.0,1019.3,15.6,0.0,345.0,2.8,,,high
832,2025-03-07 16:00:00,7,3,16,16.9,4.9,3.3,2.0,0.0,52.0,1019.1,12.9,0.0,315.0,2.0,,,high
833,2025-03-07 17:00:00,7,3,17,16.9,4.9,0.6,2.4,0.0,48.0,1019.3,11.1,0.0,297.0,2.4,,,high
834,2025-03-07 18:00:00,7,3,18,16.9,4.9,-0.5,2.9,0.0,48.0,1019.6,9.9,0.0,292.0,2.9,,,high
835,2025-03-07 19:00:00,7,3,19,16.9,4.9,-1.5,3.1,0.0,49.0,1019.7,8.5,0.0,291.0,3.1,,,none
836,2025-03-07 20:00:00,7,3,20,16.9,4.9,-2.3,2.7,0.0,50.0,1019.8,7.4,0.0,290.0,2.7,,,none
837,2025-03-07 21:00:00,7,3,21,16.9,4.9,-2.8,1.5,0.0,51.0,1020.1,6.6,0.0,291.0,1.5,,,none
838,2025-03-07 22:00:00,7,3,22,16.9,4.9,-3.2,1.2,0.0,51.0,1020.1,6.1,0.0,297.0,1.2,,,none
839,2025-03-07 23:00:00,7,3,23,16.9,4.9,-3.6,1.5,0.0,51.0,1020.2,5.9,0.0,300.0,1.5,,,none
840,2025-03-08 00:00:00,8,3,0,17.8,5.2,-4.1,1.0,0.0,48.0,1020.1,6.1,0.0,301.0,1.0,,,none
841,2025-03-08 01:00:00,8,3,1,17.8,5.2,-3.3,1.5,0.0,47.0,1019.4,7.3,0.0,330.0,1.5,,,none
842,2025-03-08 02:00:00,8,3,2,17.8,5.2,-3.5,1.3,0.0,48.0,1019.1,6.8,0.0,315.0,1.3,,,none
843,2025-03-08 03:00:00,8,3,3,17.8,5.2,-3.7,1.3,0.0,48.0,1018.9,6.4,0.0,326.0,1.3,,,none
844,2025-03-08 04:00:00,8,3,4,17.8,5.2,-3.9,1.4,0.0,50.0,1018.7,5.8,0.0,337.0,1.4,,,none
845,2025-03-08 05:00:00,8,3,5,17.8,5.2,-4.1,1.4,0.0,51.0,1018.5,5.2,0.0,337.0,1.4,,,none
846,2025-03-08 06:00:00,8,3,6,17.8,5.2,-2.3,1.1,0.0,55.0,1018.8,6.1,0.0,342.0,1.1,,,none
847,2025-03-08 07:00:00,8,3,7,17.8,5.2,-2.1,0.6,0.0,49.0,1018.7,7.9,0.0,34.0,0.6,,,none
848,2025-03-08 08:00:00,8,3,8,17.8,5.2,-0.2,2.1,0.0,51.0,1018.9,9.5,0.0,128.0,2.1,,,none
849,2025-03-08 09:00:00,8,3,9,17.8,5.2,0.1,3.4,0.0,46.0,1018.7,11.4,0.0,122.0,3.4,,,none
850,2025-03-08 10:00:00,8,3,10,17.8,5.2,0.1,3.3,0.0,40.0,1017.8,13.3,0.0,126.0,3.3,,,none
851,2025-03-08 11:00:00,8,3,11,17.8,5.2,-0.3,2.8,0.0,35.0,1016.6,15.2,0.0,135.0,2.8,,,none
852,2025-03-08 12:00:00,8,3,12,17.8,5.2,0.1,3.2,0.0,33.0,1015.4,16.6,0.0,137.0,3.2,,,none
853,2025-03-08 13:00:00,8,3,13,17.8,5.2,-0.8,1.8,4.0,28.0,1013.9,17.8,0.0,127.0,1.8,,,none
854,2025-03-08 14:00:00,8,3,14,17.8,5.2,0.0,2.7,1.0,30.0,1013.1,17.8,0.0,172.0,2.7,,,none
855,2025-03-08 15:00:00,8,3,15,17.8,5.2,5.6,1.3,47.0,48.0,1012.6,16.7,0.0,135.0,1.3,,,none
856,2025-03-08 16:00:00,8,3,16,17.8,5.2,3.6,0.5,71.0,49.0,1012.8,14.2,0.0,225.0,0.5,,,none
857,2025-03-08 17:00:00,8,3,17,17.8,5.2,2.0,1.2,67.0,52.0,1013.1,11.5,0.0,297.0,1.2,,,none
858,2025-03-08 18:00:00,8,3,18,17.8,5.2,0.9,2.1,7.0,54.0,1013.3,9.9,0.0,308.0,2.1,,,none
859,2025-03-08 19:00:00,8,3,19,17.8,5.2,-0.2,2.3,0.0,56.0,1013.6,8.2,0.0,321.0,2.3,,,none
860,2025-03-08 20:00:00,8,3,20,17.8,5.2,-1.2,2.8,8.0,56.0,1014.2,7.1,0.0,315.0,2.8,,,none
861,2025-03-08 21:00:00,8,3,21,17.8,5.2,-2.0,1.0,20.0,52.0,1014.9,7.2,0.0,315.0,1.0,,,none
862,2025-03-08 22:00:00,8,3,22,17.8,5.2,-2.4,1.0,20.0,51.0,1015.3,7.1,0.0,329.0,1.0,,,none
863,2025-03-08 23:00:00,8,3,23,17.8,5.2,-2.5,0.9,5.0,51.0,1015.7,6.8,0.0,360.0,0.9,,,none
864,2025-03-09 00:00:00,9,3,0,17.3,4.5,-2.5,0.9,0.0,53.0,1015.6,6.3,0.0,360.0,0.9,,,none
865,2025-03-09 01:00:00,9,3,1,17.3,4.5,-2.0,0.7,0.0,56.0,1015.3,6.3,0.0,346.0,0.7,,,none
866,2025-03-09 02:00:00,9,3,2,17.3,4.5,-2.1,0.5,0.0,56.0,1015.3,6.0,0.0,360.0,0.5,,,none
867,2025-03-09 03:00:00,9,3,3,17.3,4.5,-2.2,0.3,0.0,57.0,1015.5,5.7,0.0,45.0,0.3,,,none
868,2025-03-09 04:00:00,9,3,4,17.3,4.5,-2.3,0.6,0.0,59.0,1015.7,5.0,0.0,18.0,0.6,,,none
869,2025-03-09 05:00:00,9,3,5,17.3,4.5,-2.4,0.6,0.0,61.0,1016.0,4.5,0.0,18.0,0.6,,,none
870,2025-03-09 06:00:00,9,3,6,17.3,4.5,-0.5,1.3,0.0,66.0,1016.6,5.4,0.0,352.0,1.3,,,none
871,2025-03-09 07:00:00,9,3,7,17.3,4.5,-0.4,2.8,0.0,59.0,1017.1,7.2,0.0,342.0,2.8,,,none
872,2025-03-09 08:00:00,9,3,8,17.3,4.5,0.0,1.4,0.0,52.0,1016.9,9.4,0.0,23.0,1.4,,,none
873,2025-03-09 09:00:00,9,3,9,17.3,4.5,0.9,1.4,0.0,48.0,1016.6,11.4,0.0,90.0,1.4,,,none
874,2025-03-09 10:00:00,9,3,10,17.3,4.5,1.6,2.7,0.0,45.0,1015.8,13.2,0.0,94.0,2.7,,,none
875,2025-03-09 11:00:00,9,3,11,17.3,4.5,1.6,4.9,0.0,41.0,1014.7,14.9,0.0,94.0,4.9,,,none
876,2025-03-09 12:00:00,9,3,12,17.3,4.5,1.5,4.9,0.0,37.0,1013.6,16.4,0.0,92.0,4.9,,,none
877,2025-03-09 13:00:00,9,3,13,17.3,4.5,0.8,4.2,0.0,33.0,1012.9,17.3,0.0,65.0,4.2,,,none
